0 0.21777 0.360126 room
1 -2.153 1.05626 room
2 -1.80355 3.39175 hallway
3 1.21299 3.57399 hallway
4 3.71109 4.04217 hallway
5 3.23978 7.27635 hallway
6 3.25657 10.6066 hallway
7 2.5602 13.0839 hallway
8 -0.711959 13.0272 hallway
9 -3.22714 12.6043 hallway
10 -3.27652 9.70123 hallway
11 -2.91791 6.81618 hallway
